review_id,license_number,chinese_name,english_name,dosage_form_raw,route_raw,review_type,reason,recommended_action,source_id,verified_at,review_reason,use_text_type,name_features,derived_preparation_type,decision,dosage_form_group,preparation_type,resolution_rule_id,confidence,official_evidence,resolved_at
review_03108,衛署藥輸字第025643號,日方胃乳,MAC CURE,懸液劑,請詳見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,none,ready_to_use,unresolved,,,MR-C01,low,TFDA dosage form=懸液劑; approved use=請詳見仿單; names=日方胃乳 MAC CURE.,2026-07-14T17:31:47+08:00
review_03111,衛署藥輸字第025667號,優麗舒單支裝眼用點眼液,Optive Sensitive Lubricant Eye Drops,點眼液劑,請詳見仿單,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",leaflet_reference_only,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼液劑; approved use=請詳見仿單; names=優麗舒單支裝眼用點眼液 Optive Sensitive Lubricant Eye Drops.,2026-07-14T17:31:47+08:00
review_03112,衛署藥輸字第025668號,睛亮點眼液,Eyes Clean Eye Lotion,點眼液劑,一天3-6次，每次1-2滴,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼液劑; approved use=一天3-6次，每次1-2滴; names=睛亮點眼液 Eyes Clean Eye Lotion.,2026-07-14T17:31:47+08:00
review_03116,衛署藥輸字第025716號,悠斯晶愛止癢劑,Yuskin I Lotion,乳劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,none,ready_to_use,unresolved,,,MR-C01,low,TFDA dosage form=乳劑; approved use=; names=悠斯晶愛止癢劑 Yuskin I Lotion.,2026-07-14T17:31:47+08:00
review_03121,衛部藥輸字第027063號,胺舒靈懸浮液,LICURE SUSPENSION,懸液劑,請詳閱仿單。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,TFDA dosage form=懸液劑; approved use=請詳閱仿單。; names=胺舒靈懸浮液 LICURE SUSPENSION.,2026-07-14T17:31:47+08:00
review_03159,衛署成製字第006636號,"""晟德"" 應安藥液","YINGAN SOLUTION ""CENTER""",液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,"TFDA dosage form=液劑; approved use=; names=""晟德"" 應安藥液 YINGAN SOLUTION ""CENTER"".",2026-07-14T17:31:47+08:00
review_03163,衛署藥製字第000137號,"""華盛頓"" 複方甘草合劑液（不含阿片）",BROWN MIXTURE LIQUID (WITHOUT OPIUM),液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,"TFDA dosage form=液劑; approved use=; names=""華盛頓"" 複方甘草合劑液（不含阿片） BROWN MIXTURE LIQUID (WITHOUT OPIUM).",2026-07-14T17:31:47+08:00
review_03194,衛署藥製字第007715號,樂視明點眼液,"LOSEMIN EYE DROPS ""OASIS""",點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼液劑; approved use=; names=樂視明點眼液 LOSEMIN EYE DROPS ""OASIS"".",2026-07-14T17:31:47+08:00
review_03197,衛署藥製字第007973號,內視新點眼液５％,"NEOSINICIN EYE DROPS 5% ""OASIS""",點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼液劑; approved use=; names=內視新點眼液５％ NEOSINICIN EYE DROPS 5% ""OASIS"".",2026-07-14T17:31:47+08:00
review_03209,衛署藥製字第014024號,可敵炎點眼液,CORTIGEN EYE-DROPS,點眼液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼液劑; approved use=; names=可敵炎點眼液 CORTIGEN EYE-DROPS.,2026-07-14T17:31:47+08:00
review_03247,衛署藥製字第017187號,胃液,"ANTAGEL LIQUID ""GCPC""",懸液劑,一天3次，或需要時服用。成人每次12ML(1/2包)；3歲以上未滿6歲，每次3ML(1/4包)；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",explicit_oral_use,generic_liquid_name,ready_to_use,auto_include,oral_suspension,ready_to_use,MR-A02,high,"TFDA dosage form=懸液劑; approved use=一天3次，或需要時服用。成人每次12ML(1/2包)；3歲以上未滿6歲，每次3ML(1/4包)；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=胃液 ANTAGEL LIQUID ""GCPC"".",2026-07-14T17:31:47+08:00
review_03257,衛署藥製字第026986號,"""優良""優克黴素口服懸液用粉劑125毫克/5毫升（西華卓西）","UCEFA FOR ORAL SUSPENSION 125MG/5ML (CEFADROXIL)""U.L.""",懸液用粉劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,explicit_oral_liquid_name;generic_liquid_name,requires_reconstitution,auto_include,powder_for_oral_suspension,requires_reconstitution,MR-A03,high,"TFDA dosage form=懸液用粉劑; approved use=; names=""優良""優克黴素口服懸液用粉劑125毫克/5毫升（西華卓西） UCEFA FOR ORAL SUSPENSION 125MG/5ML (CEFADROXIL)""U.L."".",2026-07-14T17:31:47+08:00
review_03287,衛署藥製字第033301號,"""西德有機"" 愛視力點眼液","EYESLLY EYE DROP ""SHITEH""",點眼液劑,一天3至6次，每次1至2滴。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,"TFDA dosage form=點眼液劑; approved use=一天3至6次，每次1至2滴。; names=""西德有機"" 愛視力點眼液 EYESLLY EYE DROP ""SHITEH"".",2026-07-14T17:31:47+08:00
review_03291,衛署藥製字第033386號,服胃樂懸乳液,"FWU WEY ZUEH SUSPENSION ""CHINTENG""",懸液劑,一日3~4次，每次9ML。12歲以上，適用成人劑量之1/2。3歲以上未滿六歲，適用成人劑量之1/4。3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",volume_dosing_without_route_word,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,"TFDA dosage form=懸液劑; approved use=一日3~4次，每次9ML。12歲以上，適用成人劑量之1/2。3歲以上未滿六歲，適用成人劑量之1/4。3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=服胃樂懸乳液 FWU WEY ZUEH SUSPENSION ""CHINTENG"".",2026-07-14T17:31:47+08:00
review_03295,衛署藥製字第033427號,“生達”護胃１１０毫克懸浮劑（磷酸鋁）,"STAFOS SUSPENSION 110MG ""STANDARD""",懸液劑,一天3次，或需要時服用。成人每次20g，12歲以上適用成人劑量；6歲以上未滿12歲，每次10g，3歲以上未滿6歲，每次5g；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",explicit_oral_use,generic_liquid_name,ready_to_use,auto_include,oral_suspension,ready_to_use,MR-A02,high,"TFDA dosage form=懸液劑; approved use=一天3次，或需要時服用。成人每次20g，12歲以上適用成人劑量；6歲以上未滿12歲，每次10g，3歲以上未滿6歲，每次5g；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=“生達”護胃１１０毫克懸浮劑（磷酸鋁） STAFOS SUSPENSION 110MG ""STANDARD"".",2026-07-14T17:31:47+08:00
review_03305,衛署藥製字第034650號,"""美西""喜胃兒２０毫克/毫升懸液劑（希每得定）","SHEWELL 20MG/ML SUSENSION ""MEY SEE""(CIMETIDINE)",懸液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,unresolved,,,MR-C01,low,"TFDA dosage form=懸液劑; approved use=; names=""美西""喜胃兒２０毫克/毫升懸液劑（希每得定） SHEWELL 20MG/ML SUSENSION ""MEY SEE""(CIMETIDINE).",2026-07-14T17:31:47+08:00
review_03319,衛署藥製字第034904號,滅菌靈懸液用粉劑１０萬單位/毫升（耐絲菌素）,"MYCOSTATIN FOR ORAL SUSPENSION 100,000 UNITS/ML (NYSTATIN)",懸液用粉劑,請詳見仿單。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,explicit_oral_liquid_name;generic_liquid_name,requires_reconstitution,auto_include,powder_for_oral_suspension,requires_reconstitution,MR-A03,high,"TFDA dosage form=懸液用粉劑; approved use=請詳見仿單。; names=滅菌靈懸液用粉劑１０萬單位/毫升（耐絲菌素） MYCOSTATIN FOR ORAL SUSPENSION 100,000 UNITS/ML (NYSTATIN).",2026-07-14T17:31:47+08:00
review_03327,衛署藥製字第034957號,福視容0.1%點眼液,FULONE 0.1% EYE DROPS (FLUOROMETHOLONE),點眼懸液劑,,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",blank,generic_liquid_name,ready_to_use,auto_exclude,,,MR-B01,high,TFDA dosage form=點眼懸液劑; approved use=; names=福視容0.1%點眼液 FULONE 0.1% EYE DROPS (FLUOROMETHOLONE).,2026-07-14T17:31:47+08:00
review_03364,衛署藥製字第047696號,愛顧骨加強型口服溶液用粉劑,Ibone powder for Oral Solution,溶液用粉劑,詳如仿單。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",other_official_text,explicit_oral_liquid_name;generic_liquid_name,requires_reconstitution,auto_include,powder_for_oral_solution,requires_reconstitution,MR-A03,high,TFDA dosage form=溶液用粉劑; approved use=詳如仿單。; names=愛顧骨加強型口服溶液用粉劑 Ibone powder for Oral Solution.,2026-07-14T17:31:47+08:00
review_03376,衛署藥製字第047807號,斯斯日夜感冒熱飲,U-Chu Day & Night Cold Powder,溶液用粉劑,將一包斯斯感冒熱飲倒入一般杯子或馬克杯中，慢慢加入半杯溫開水，攪拌均勻後，再依個人喜好加入冷水或溫水至約150cc(一般紙杯的八分滿)。立即服用，熱熱的喝，效果更佳。成人(12歲以上)：白天每4-6小時一包，每日2-3次日間型，晚上或睡前再一包夜間型。孩童:6歲以上未滿12歲，適用成人劑量之1/2。3歲以上未滿六歲，適用成人劑量之1/4。3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,inclusion,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",Check official TFDA route/form before formal inclusion.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00,"Candidate form/name exists, but TFDA structured dosage form and approved use do not confirm oral liquid use.",explicit_oral_use,none,requires_reconstitution,auto_include,powder_for_oral_solution,requires_reconstitution,MR-A03,high,TFDA dosage form=溶液用粉劑; approved use=將一包斯斯感冒熱飲倒入一般杯子或馬克杯中，慢慢加入半杯溫開水，攪拌均勻後，再依個人喜好加入冷水或溫水至約150cc(一般紙杯的八分滿)。立即服用，熱熱的喝，效果更佳。成人(12歲以上)：白天每4-6小時一包，每日2-3次日間型，晚上或睡前再一包夜間型。孩童:6歲以上未滿12歲，適用成人劑量之1/2。3歲以上未滿六歲，適用成人劑量之1/4。3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=斯斯日夜感冒熱飲 U-Chu Day & Night Cold Powder.,2026-07-14T17:31:47+08:00
